feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
C18n_QI11503	diagnosis	CD	-1.49441683419262	1.64429517397742	388	218	0.365734292123815	0.490447035058862
HILp_QI13103	diagnosis	UC	-1.55615729005214	1.71315924652814	388	182	0.365858362652504	0.490447035058862
HILp_QI21790	diagnosis	CD	1.47521447645585	1.62551613482716	388	156	0.36636393518897	0.490447035058862
HILn_QI1018	diagnosis	CD	-1.54777562478163	1.71461067939862	388	132	0.368885960581378	0.493163048905585
C8p_QI28420	diagnosis	UC	-1.31112816842555	1.45455526642908	388	278	0.369745137030808	0.493651718332187
C18n_QI10508	diagnosis	UC	-1.65794411910472	1.85047751096498	388	228	0.37242364306084	0.495903652544394
HILp_QI19704	diagnosis	CD	-1.43995032856742	1.60672152523514	388	135	0.372384725527744	0.495903652544394
HILn_QI12440	diagnosis	UC	1.91332205601529	2.14765369285504	388	163	0.375155094110315	0.49887645493393
HILp_QI22009	diagnosis	CD	1.68140501654117	1.88937356100688	388	217	0.375703485025483	0.49894221118922
HILp_QI16360	diagnosis	UC	-1.65817733498525	1.86793835496642	388	204	0.37682204840623	0.499102050869179
C8p_QI5201	diagnosis	CD	-1.33607113108769	1.50493410087151	388	246	0.376785290168512	0.499102050869179
HILn_TF14	diagnosis	CD	-1.58011758015486	1.78803719548638	388	205	0.379085875164967	0.500113291774362
HILp_QI19385	diagnosis	CD	-1.3620862987822	1.54010787445295	388	232	0.378690611832688	0.500113291774362
HILn_QI1415	diagnosis	UC	1.59513356452283	1.80478999439104	388	198	0.378880893178242	0.500113291774362
C18n_QI10462	diagnosis	UC	-1.60009638728293	1.81713746337354	388	220	0.380667253474153	0.501537883365155
C8p_QI28924	diagnosis	UC	1.64484861201565	1.87995757719368	388	166	0.3835914077365	0.504725536495395
HILp_TF26	diagnosis	UC	1.68034147963491	1.92446479371776	388	286	0.384602848535853	0.505391390980096
HILn_QI2903	diagnosis	UC	-1.84935307922094	2.14979393429365	388	260	0.391771595623315	0.51372693725854
C18n_QI6566	diagnosis	UC	1.60425507627922	1.86605603232386	388	267	0.391973653128266	0.51372693725854
HILp_QI14049	diagnosis	UC	1.52521566881519	1.78377785118493	388	315	0.394640137500261	0.516544682591965
C18n_QI3158	diagnosis	CD	-1.34243264944255	1.57764814913138	388	133	0.396895675949057	0.518817877057591
C18n_QI6872	diagnosis	UC	-1.51937784097337	1.79914811659596	388	319	0.400490464325028	0.522833504340767
HILp_QI10785	diagnosis	UC	-1.67463551970725	1.99148153615404	388	171	0.402404806989436	0.524647727496005
HILp_QI24354	diagnosis	UC	1.37120182241738	1.6509095970393	388	292	0.408120805795175	0.531407299212467
HILp_QI17524	diagnosis	UC	-1.25865191730099	1.51862577179382	388	111	0.409069686355178	0.531950177314926
HILn_QI25680	diagnosis	CD	-1.13965621686415	1.38526102670613	388	203	0.412616144231174	0.535865122378148
HILn_QI2732	diagnosis	UC	-1.65601884751623	2.03108200308886	388	235	0.416856208884185	0.539969182492468
C8p_QI2112	diagnosis	UC	1.51486505955817	1.85631437485889	388	149	0.416376796784988	0.539969182492468
HILn_QI3368	diagnosis	UC	-1.69996782757382	2.09210788413447	388	302	0.418461677087576	0.541347577086126
HILn_QI2677	diagnosis	UC	-1.6017692439236	1.99310978794681	388	230	0.423520855641494	0.5445449244576
HILp_QI19375	diagnosis	UC	1.27070293822153	1.58253285510091	388	213	0.424200496152471	0.5445449244576
C18n_QI11529	diagnosis	CD	-1.2711024792946	1.58228926365869	388	244	0.423786279412221	0.5445449244576
HILn_QI2203	diagnosis	CD	-1.21314796407098	1.50958510069663	388	257	0.423758391308008	0.5445449244576
HILp_QI18646	diagnosis	UC	1.35748344614802	1.69122485959835	388	245	0.424121168871253	0.5445449244576
HILp_QI8757	diagnosis	UC	1.38581651610515	1.71941453347697	388	202	0.422163183466857	0.5445449244576
HILp_TF49	diagnosis	CD	-1.39739136707422	1.7445409245328	388	241	0.425186148586758	0.5451104469061
C18n_QI12760	diagnosis	CD	-1.23267677935765	1.57355250882881	388	112	0.435307350899402	0.557371768117031
C18n_QI13910	diagnosis	UC	1.57158040157584	2.0265706387849	388	271	0.43989580768056	0.561515475850728
HILn_QI3392	diagnosis	UC	-1.57751072049584	2.03810080995171	388	308	0.440789648542822	0.561515475850728
HILp_QI18482	diagnosis	CD	1.10852158311944	1.42786034733837	388	141	0.439465286304673	0.561515475850728
HILp_QI24490	diagnosis	UC	-1.27255104355454	1.64380327851636	388	192	0.440686666678398	0.561515475850728
HILp_QI17131	diagnosis	UC	-1.46940437432336	1.92078713031537	388	255	0.446043929561647	0.567034383545223
HILp_QI20501	diagnosis	UC	-1.31447923348491	1.71919866383212	388	239	0.446256059850091	0.567034383545223
C18n_QI13915	diagnosis	UC	-1.31595348580964	1.73352145021317	388	143	0.449554778086381	0.570500987419265
HILp_QI24903	diagnosis	CD	-1.03666299485141	1.38153172079761	388	102	0.454889567288279	0.576539375523801
HILp_QI10262	diagnosis	UC	1.24249385147933	1.65914339022398	388	184	0.455696517415858	0.576831034703617
HILn_QI2754	diagnosis	UC	-1.50094734205136	2.0116974844064	388	234	0.457375334219326	0.578224189910652
HILp_QI25294	diagnosis	UC	-1.33597769370774	1.79396847637495	388	215	0.458203638021636	0.578539946997015
HILp_QI18884	diagnosis	CD	-1.1487502920753	1.55866695746053	388	116	0.463105671214134	0.583256512864148
HILp_QI21480	diagnosis	CD	-1.12503358596706	1.52730088966717	388	236	0.463096000710911	0.583256512864148
HILn_TF8	diagnosis	CD	-1.22830288991432	1.67298596608565	388	123	0.464621709528314	0.58369561498532
C18n_QI13333	diagnosis	UC	-1.30659998791167	1.77845855477291	388	165	0.464254834812204	0.58369561498532
C8p_QI24566	diagnosis	CD	1.09108840621473	1.49040382371939	388	162	0.465972890127309	0.584658582342922
HILn_QI2717	diagnosis	UC	-1.46256161777859	2.02656699999197	388	235	0.47220400944743	0.587318419710734
HILn_QI2423	diagnosis	UC	-1.40161270081318	1.94131454626072	388	223	0.471995427062036	0.587318419710734
HILp_QI7320	diagnosis	CD	1.18563353281054	1.63695360426416	388	254	0.470579151947482	0.587318419710734
HILp_QI24879	diagnosis	CD	1.04417795662236	1.43842506145207	388	221	0.46972103026419	0.587318419710734
C18n_QI12734	diagnosis	UC	1.18095141362152	1.62638084310825	388	138	0.469441812015255	0.587318419710734
C8p_QI7663	diagnosis	UC	-1.25998046963293	1.74453004098929	388	181	0.471816507913767	0.587318419710734
C8p_QI4900	diagnosis	UC	1.16076606096229	1.60848086837216	388	243	0.472173719049499	0.587318419710734
HILp_QI18613	diagnosis	UC	1.20165394965397	1.68847547522331	388	150	0.478257837372247	0.593372006665318
HILp_TF37	diagnosis	CD	-1.05096968887382	1.47526942844104	388	337	0.478130719644446	0.593372006665318
HILn_QI1135	diagnosis	CD	-1.31193343597305	1.85901968947738	388	149	0.482015584601265	0.595816544624555
HILp_QI7592	diagnosis	UC	-1.34054820854193	1.89779961559264	388	249	0.481586142170891	0.595816544624555
HILn_QI2178	diagnosis	CD	-1.03325967196622	1.46084011673134	388	175	0.481068054387325	0.595816544624555
C8p_QI7916	diagnosis	UC	-1.18950997591538	1.74517821588435	388	179	0.497058045656945	0.61365190821845
HILp_TF49	diagnosis	UC	1.31454122548015	1.95203127660921	388	241	0.502297334508791	0.619355529603934
C18n_QI13715	diagnosis	UC	1.22690591317967	1.84381663196706	388	202	0.507299226277656	0.624060532155786
HILn_QI2231	diagnosis	UC	-1.21186599920292	1.82147663469018	388	213	0.507361212642654	0.624060532155786
C18n_QI13745	diagnosis	CD	-1.09043087788718	1.64408628618513	388	163	0.508723771605185	0.624200946754828
HILp_QI12797	diagnosis	UC	-1.07727313992499	1.6238223822347	388	226	0.508599901323993	0.624200946754828
C18n_QI6993	diagnosis	UC	-1.2229044817188	1.84864623692684	388	275	0.509827152755408	0.624788177396333
HILp_QI189	diagnosis	CD	-1.25190851359876	1.89573284191459	388	274	0.510543659217936	0.624900439679237
C18n_QI13920	diagnosis	UC	-1.14428262439616	1.73549060212073	388	135	0.511177052356602	0.624910821951836
HILp_QI378	diagnosis	CD	-1.20776279045529	1.84465856962085	388	155	0.514153774270578	0.627782386166762
C18n_QI13170	diagnosis	CD	-0.957351214823547	1.49697607541529	388	109	0.523996470530179	0.639020086012413
HILp_QI24354	diagnosis	CD	0.940661174131464	1.47796681237218	388	292	0.52592976631298	0.640596548493277
C8p_QI27147	diagnosis	UC	1.06255701408673	1.67956726576669	388	176	0.528391552447327	0.642031047931139
HILp_QI7598	diagnosis	CD	-1.10763606015028	1.7495504660649	388	306	0.528103010837813	0.642031047931139
HILp_QI23420	diagnosis	CD	0.923914822547995	1.46473680560959	388	288	0.529635038875218	0.642760969508759
HILp_QI18884	diagnosis	UC	-1.09298351148414	1.74026890807301	388	116	0.531560551002338	0.644315819396773
C8p_QI7774	diagnosis	UC	-1.09948396469984	1.762556814524	388	181	0.534163089378594	0.646686548884496
HILp_QI7598	diagnosis	UC	-1.19984536096864	1.9421343514559	388	306	0.538076561580717	0.650636712915014
HILn_QI3923	diagnosis	UC	-1.03567997811412	1.68800237954552	388	248	0.540873807501146	0.653229236112495
HILp_QI8262	diagnosis	UC	1.13042357265171	1.84981088199104	388	178	0.542536589846045	0.654447032383649
C8p_QI8017	diagnosis	UC	-1.06924475031516	1.76154321586246	388	180	0.545217640737447	0.656888723780057
HILn_QI1864	diagnosis	UC	-1.11667876942248	1.84733898840357	388	194	0.546896910783363	0.656988270054545
C8p_QI1909	diagnosis	CD	-1.03240407835395	1.71870233768852	388	144	0.549424693653729	0.656988270054545
C8p_QI25334	diagnosis	UC	1.01577325973257	1.68619299257351	388	233	0.548293469398289	0.656988270054545
HILp_QI19125	diagnosis	UC	-1.07400864278918	1.79018994853453	388	206	0.549899182035654	0.656988270054545
HILp_QI11487	diagnosis	UC	-1.02277985486805	1.69555600105554	388	213	0.547707801069335	0.656988270054545
C8p_QI28035	diagnosis	UC	0.948235810544316	1.57990088673361	388	225	0.549757040843584	0.656988270054545
HILp_QI16359	diagnosis	UC	-1.06868738557521	1.77797895223537	388	180	0.549167001159276	0.656988270054545
HILp_QI8936	diagnosis	UC	-0.970799119954064	1.62180511141705	388	263	0.550789248808762	0.657266406693033
HILn_QI21	diagnosis	UC	1.05495641644856	1.77333504234426	388	174	0.553304925416812	0.658570553884676
HILn_QI2569	diagnosis	UC	-1.07727464019344	1.8176274205091	388	217	0.554745998930035	0.658570553884676
HILn_QI25680	diagnosis	UC	-0.918086031577561	1.55103031264272	388	203	0.555174976924782	0.658570553884676
HILp_QI20012	diagnosis	UC	-1.05184064714395	1.77615235084131	388	219	0.555077374528861	0.658570553884676
HILp_QI21535	diagnosis	UC	-0.988621615481171	1.66258008147875	388	133	0.553478592698483	0.658570553884676
C18n_QI13354	diagnosis	UC	-1.06790594600418	1.84076122500612	388	214	0.563120935495136	0.667204899875754
C18n_QI13742	diagnosis	UC	-1.23723629121602	2.14398367403133	388	184	0.565177287823871	0.668848861330024
HILp_QI18006	diagnosis	UC	0.955302127930098	1.66852284800846	388	120	0.568378693527067	0.671261597264554
HILp_QI22780	diagnosis	CD	0.833244848229518	1.4564199384898	388	267	0.568558572883078	0.671261597264554
HILn_QI5070	diagnosis	CD	0.919626507737767	1.61157303288888	388	125	0.569568632320563	0.671661123019532
HILn_QI14750	diagnosis	CD	-0.868099625287388	1.52792056168195	388	134	0.571279723358422	0.672885422094726
HILn_QI3776	diagnosis	UC	0.948782018722944	1.67386193537961	388	275	0.572094531622914	0.673052390144604
HILp_QI18006	diagnosis	CD	-0.833293090315033	1.48579362452489	388	120	0.576365996641975	0.674750876150944
C8p_QI28879	diagnosis	UC	1.04183436674786	1.86483938815368	388	192	0.577586749985208	0.674750876150944
C8p_QI28687	diagnosis	CD	0.849196090720797	1.51523396167939	388	186	0.576445461426647	0.674750876150944
C8p_QI13856	diagnosis	UC	-1.00638867981121	1.80045364867593	388	264	0.577428886297716	0.674750876150944
C8p_QI28759	diagnosis	CD	-0.886863189313647	1.57606607285654	388	241	0.574950783610765	0.674750876150944
HILn_QI2203	diagnosis	UC	0.947191325729247	1.68635322565163	388	257	0.575699179463212	0.674750876150944
C18n_QI13755	diagnosis	UC	-1.09819162351949	2.00377388725314	388	167	0.584863375386206	0.680258616000736
HILp_QI21205	diagnosis	CD	-0.896836510323585	1.63572537511627	388	130	0.584834155134333	0.680258616000736
C8p_QI5680	diagnosis	UC	1.0334707801211	1.89330931442084	388	165	0.586382926992635	0.680258616000736
HILn_TF6	diagnosis	CD	-0.646415704309802	1.18205096536341	388	134	0.585910602335575	0.680258616000736
HILp_QI15946	diagnosis	UC	-0.79966091454849	1.46318565157538	388	239	0.585940524009598	0.680258616000736
C8p_QI28647	diagnosis	CD	-0.751223543382516	1.36550409671267	388	218	0.583579019465172	0.680258616000736
HILp_QI21874	diagnosis	UC	0.971753268742027	1.80805636674913	388	152	0.592264640099568	0.686285793858132
HILp_QI20426	diagnosis	UC	-1.06748631782804	2.00830486435144	388	233	0.596200420640096	0.69004678314826
HILp_QI23880	diagnosis	CD	0.78498833482691	1.50363865125875	388	131	0.602860562693372	0.696948627391181
C8p_QI28420	diagnosis	CD	-0.673139345148796	1.29441208785251	388	278	0.604358322739101	0.697873351892726
HILp_TF34	diagnosis	UC	0.933345898622933	1.82904985553509	388	321	0.611015224059832	0.704746509872932
C18n_QI11529	diagnosis	UC	0.896698880895114	1.76584331783676	388	244	0.612729210053132	0.705909228171811
C18n_QI5197	diagnosis	CD	0.778651924690065	1.53853994318592	388	243	0.613951274315512	0.706503192537988
HILp_QI16679	diagnosis	CD	-0.744315906444928	1.4800398866875	388	279	0.616233951989085	0.708314887343776
HILp_QI14551	diagnosis	CD	-0.72731072150622	1.46066129588553	388	211	0.619669024414732	0.709815606431538
C8p_QI28035	diagnosis	CD	0.702786299288912	1.41079103669782	388	225	0.619532745338755	0.709815606431538
HILp_QI17209	diagnosis	CD	-0.656295589775827	1.31370550687926	388	245	0.61854904142484	0.709815606431538
HILp_QI19733	diagnosis	UC	-0.938901791137402	1.90790369996509	388	261	0.62368281121055	0.7127803556692
C8p_QI25850	diagnosis	CD	-0.79582856116444	1.61424274990584	388	236	0.62308736139158	0.7127803556692
HILp_QI21790	diagnosis	UC	0.885069153926156	1.81144724629305	388	156	0.626193285625316	0.714832517837119
HILp_QI17524	diagnosis	CD	-0.652813046495481	1.35390982634002	388	111	0.630721673278006	0.719180927340942
C18n_QI13879	diagnosis	UC	-0.843321024039297	1.75858799986764	388	165	0.632595400733162	0.720495900607246
C18n_QI4496	diagnosis	CD	-0.854056996563303	1.79059128401677	388	255	0.634466389758253	0.721804766505408
HILp_QI20639	diagnosis	UC	0.819458750772239	1.73058205314598	388	168	0.636911108188615	0.723762622941608
HILp_QI24860	diagnosis	UC	-0.784613134514966	1.69041148202626	388	275	0.643562775918266	0.730491232597351
HILp_QI24879	diagnosis	UC	-0.741657454090449	1.60981057269301	388	221	0.646044025392663	0.732476219266058
HILn_QI2691	diagnosis	UC	-0.818674091914938	1.78888177125035	388	195	0.648179206074185	0.73406478604098
C8p_QI28908	diagnosis	UC	0.919838108928928	2.01610126153994	388	208	0.649167847913263	0.73435276913265
HILp_QI20949	diagnosis	UC	0.728643291380506	1.6027287216603	388	194	0.65042133331054	0.734939359672927
HILn_QI3923	diagnosis	CD	-0.679179325127386	1.51080921202243	388	248	0.654024048172797	0.738176126605866
HILp_QI11843	diagnosis	CD	0.684395893964073	1.52745865477565	388	244	0.655140120377677	0.738602165025566
C18n_QI13749	diagnosis	UC	-0.924985807513512	2.09686910767601	388	177	0.66006759367583	0.742039533919574
HILp_TF37	diagnosis	UC	0.730057304195156	1.65029427068076	388	337	0.659270224794383	0.742039533919574
HILp_QI22780	diagnosis	UC	0.717777780899155	1.6289571368258	388	267	0.660415185188421	0.742039533919574
HILn_QI32559	diagnosis	UC	0.937849189136292	2.15358295881231	388	197	0.664131180577182	0.745377307045098
HILp_QI19289	diagnosis	CD	-0.650353916179484	1.49938788105926	388	123	0.665529523299156	0.746109331052866
HILp_QI18156	diagnosis	CD	0.678138142980124	1.58093660654157	388	259	0.66891207811389	0.749061677619137
C8p_QI27060	diagnosis	UC	0.759071597675312	1.77543398796899	388	190	0.669886289830466	0.749313523300298
HILp_QI22009	diagnosis	UC	0.880382712493034	2.10376148815645	388	217	0.676494906120632	0.754304356961844
HILp_QI17682	diagnosis	CD	0.610034841975424	1.46061697059284	388	183	0.677222068732869	0.754304356961844
HILp_TF14	diagnosis	CD	-0.575105847408368	1.37744749045172	388	329	0.677365312551736	0.754304356961844
HILn_QI2542	diagnosis	UC	-0.817751843311315	1.95827730480116	388	230	0.677121920658485	0.754304356961844
C18n_QI13886	diagnosis	UC	-0.695276406387434	1.7449353572234	388	164	0.691143881238834	0.76879185899759
HILp_QI24992	diagnosis	CD	-0.544432764475378	1.38666655569137	388	99	0.695431771896137	0.772701968773486
HILp_QI15492	diagnosis	CD	-0.598464465567877	1.53877007524111	388	299	0.698167182825445	0.774129352729634
C8p_QI27409	diagnosis	CD	-0.511765848526468	1.3162043327088	388	186	0.69826467616213	0.774129352729634
C18n_QI13156	diagnosis	CD	-0.579865202404828	1.5085728319858	388	118	0.701529682938705	0.776887799489153
HILp_QI11954	diagnosis	CD	0.618200720350095	1.62074406282488	388	285	0.7037112967047	0.778441699894579
HILp_QI9431	diagnosis	CD	-0.549899873303891	1.46300743011773	388	257	0.707838144221885	0.782141595825288
HILp_QI19707	diagnosis	CD	0.537375565342356	1.44679954212061	388	131	0.71119598107919	0.784984526577472
HILp_QI19375	diagnosis	CD	0.517035877722626	1.40844891102086	388	213	0.714489226613029	0.787749974215027
HILp_QI19707	diagnosis	UC	-0.592714389092449	1.62237020534103	388	131	0.71567932173131	0.788193085607169
HILp_TF14	diagnosis	UC	-0.553883347839547	1.54364511206506	388	329	0.720593542659584	0.792732170142556
HILn_TF2	diagnosis	UC	-0.612081256633737	1.75348263638238	388	280	0.727786389214761	0.799765262873364
HILp_QI9431	diagnosis	UC	-0.561098788459088	1.63592158263091	388	257	0.732326399045729	0.80387091003922
C8p_QI28879	diagnosis	CD	0.566739402596687	1.67318806183734	388	192	0.735525538717236	0.80649730122504
HILn_QI1554	diagnosis	UC	-0.620467854986097	1.84948139454799	388	179	0.737967124077135	0.808288197236731
C8p_QI28731	diagnosis	UC	-0.4726680925064	1.45633243537471	388	247	0.746227308463271	0.816441256524367
HILp_QI6871	diagnosis	CD	-0.56598387151445	1.76517375362928	388	231	0.749181537207649	0.817883774244159
C8p_QI26720	diagnosis	UC	-0.569031181163289	1.77224608653626	388	214	0.748804469275209	0.817883774244159
HILp_QI22465	diagnosis	UC	0.56344731945525	1.79674952885583	388	300	0.754480355226664	0.822770289233004
HILp_QI19894	diagnosis	UC	0.521380874482216	1.68558157175924	388	131	0.757727787624938	0.825411533360499
HILp_QI18155	diagnosis	CD	0.426059311113508	1.41672303241624	388	229	0.764274100097255	0.831636670399625
HILp_QI8936	diagnosis	CD	-0.425180265298308	1.44987403595008	388	263	0.769955773171823	0.836908449099807
HILp_QI21862	diagnosis	UC	-0.50737653285728	1.75897733063637	388	272	0.773585397370786	0.839940713757639
HILp_QI24369	diagnosis	UC	-0.470493390516553	1.6415179862229	388	226	0.774998735431947	0.840562619774346
C18n_QI13732	diagnosis	UC	-0.560819840424354	2.02362001937517	388	173	0.78224351697533	0.847299618408787
C8p_QI18814	diagnosis	UC	-0.510032141722432	1.84618623963328	388	292	0.782904847409719	0.847299618408787
HILp_QI17412	diagnosis	UC	0.452095628789626	1.64757541642254	388	307	0.784334213955598	0.847928879951998
HILp_QI19735	diagnosis	UC	-0.454884679390136	1.67568982692018	388	123	0.786638987641766	0.848935468640682
HILn_QI2691	diagnosis	CD	-0.434229114515861	1.60237038279702	388	195	0.786963179429912	0.848935468640682
HILp_TF21	diagnosis	CD	-0.55674176046147	2.06958518882622	388	167	0.788495245420665	0.849671600668821
HILp_QI9050	diagnosis	UC	-0.417600062839472	1.59129389654495	388	271	0.793534379222273	0.854181247817302
HILp_QI20639	diagnosis	CD	-0.402052853837934	1.54631267112363	388	168	0.795432940563875	0.854590229855379
C8p_QI28731	diagnosis	CD	0.336937169046849	1.29701420306408	388	247	0.795623503995358	0.854590229855379
HILp_QI13503	diagnosis	UC	0.431202925588993	1.69239124859309	388	220	0.799409604907477	0.85773562758313
HILp_QI22820	diagnosis	UC	0.490623252406295	1.97545964376145	388	171	0.804405654250254	0.860828776037655
HILp_QI25066	diagnosis	CD	0.403398953952849	1.61578619998934	388	205	0.803384905123896	0.860828776037655
HILp_QI21617	diagnosis	UC	0.425880908961557	1.71934175688909	388	207	0.804874905595208	0.860828776037655
C8p_QI25709	diagnosis	UC	0.434851358822046	1.77518947111105	388	187	0.806976338570315	0.862154207874269
HILn_QI1632	diagnosis	UC	-0.425306013671779	1.75642167302397	388	183	0.809166027857086	0.863571000914713
HILn_QI2809	diagnosis	CD	0.451604456761899	1.89879354592373	388	154	0.812510084197985	0.865292954417449
HILp_QI24860	diagnosis	CD	0.360879900007182	1.51171297679828	388	275	0.811836971327778	0.865292954417449
HILn_QI1532	diagnosis	UC	-0.410309351839288	1.81361359848774	388	179	0.821481684604728	0.873677441931025
HILp_QI24992	diagnosis	UC	-0.350085346437165	1.55337903499032	388	99	0.822130472857094	0.873677441931025
HILp_QI21617	diagnosis	CD	-0.344423639532319	1.53764486471692	388	207	0.823236798202659	0.873924414227876
HILp_QI22456	diagnosis	UC	-0.41112228569907	1.96447813451602	388	243	0.834653748918202	0.884703758104475
HILp_QI20501	diagnosis	CD	0.321028161755689	1.53872983758436	388	239	0.835160347650625	0.884703758104475
HILp_QI24353	diagnosis	UC	0.335162193381517	1.65043903383901	388	305	0.839477789940704	0.887586424417963
HILp_QI14193	diagnosis	CD	-0.299095532876204	1.47403573914445	388	206	0.839656757499393	0.887586424417963
C8p_QI24127	diagnosis	CD	-0.30774644726254	1.52621490717961	388	220	0.84062135455269	0.887667745039799
HILp_QI11843	diagnosis	UC	-0.329654797184545	1.70726416491385	388	244	0.847290467812588	0.893766316258004
HILn_TF19	diagnosis	CD	0.343284479631797	1.84761269414576	388	270	0.853004297497148	0.897899260523314
HILp_QI20949	diagnosis	CD	-0.266304934774883	1.43278826968348	388	194	0.852965531061978	0.897899260523314
C18n_QI13770	diagnosis	UC	0.322044654145057	1.80223584991529	388	212	0.85853059885083	0.902766139695931
HILp_QI23683	diagnosis	UC	-0.325110809246885	1.86988710767315	388	243	0.862316907562579	0.905795070969096
HILp_QI10785	diagnosis	CD	-0.303188105863873	1.79512211437434	388	171	0.866224592029164	0.908945007375828
HILp_QI15492	diagnosis	UC	-0.281724979244375	1.71652648596234	388	299	0.869956664408914	0.911904260386702
C8p_QI20826	diagnosis	UC	-0.253860045828926	1.56006103465442	388	230	0.871069180412919	0.912114325039706
HILp_QI23682	diagnosis	UC	0.276200987687561	1.7098048883518	388	302	0.871983114977568	0.912116229056034
HILp_QI14093	diagnosis	UC	-0.270251456661529	1.70609339346292	388	163	0.874450632653272	0.913741517924005
HILp_QI19704	diagnosis	UC	-0.269386806205451	1.79077420571378	388	135	0.880731293514398	0.919343730182044
HILp_QI21566	diagnosis	UC	0.244715065088681	1.71174213303662	388	110	0.886609330245868	0.924514421528538
C18n_QI8237	diagnosis	UC	0.258716856609465	1.855061269963	388	211	0.889361184100836	0.926417900105037
HILp_QI18613	diagnosis	CD	-0.204834884055862	1.50977284922566	388	150	0.892352645258902	0.926796533579521
C8p_QI24566	diagnosis	UC	-0.223720286245607	1.66559477626361	388	162	0.893431858370658	0.926796533579521
HILp_QI24353	diagnosis	CD	0.200564863472421	1.47680600238099	388	305	0.892246694222374	0.926796533579521
HILp_QI10347	diagnosis	CD	0.200413387079901	1.48390390246901	388	125	0.892857645698485	0.926796533579521
HILp_QI20614	diagnosis	UC	-0.232061102147056	1.78467511419851	388	172	0.896804616395097	0.929331208699582
C18n_QI13404	diagnosis	UC	0.213103441985888	1.67140910091905	388	171	0.898797200188845	0.930431884253463
HILp_QI22414	diagnosis	CD	-0.19455802143169	1.54696820167151	388	239	0.900178589281872	0.930898230901626
HILp_QI6871	diagnosis	UC	0.225065088918385	1.96499826551315	388	231	0.909045264051121	0.937010357959568
C18n_QI7821	diagnosis	UC	-0.219497461376919	1.93342925007352	388	218	0.909837057578741	0.937010357959568
HILp_TF34	diagnosis	CD	0.186964507328278	1.63931379787677	388	321	0.909443029588822	0.937010357959568
HILn_QI4140	diagnosis	CD	-0.212876251587052	1.83501250694603	388	224	0.907880261241351	0.937010357959568
HILp_QI23305	diagnosis	UC	-0.180522577142787	1.61671886108037	388	219	0.911313336822248	0.937565161339761
C8p_QI28924	diagnosis	CD	0.163759880100904	1.68654425124517	388	166	0.922838103791755	0.947472385823157
HILp_QI16359	diagnosis	CD	0.156385141512664	1.59543818476758	388	180	0.922120244277166	0.947472385823157
C18n_QI13846	diagnosis	UC	0.16394236814083	1.81469827981196	388	232	0.928195453934258	0.951789880631476
HILp_QI25155	diagnosis	CD	-0.134151280188282	1.50061327057156	388	173	0.928946923496321	0.951789880631476
HILp_QI17412	diagnosis	CD	-0.120463434550674	1.4728025926377	388	307	0.934979460652293	0.956011718458377
HILp_QI16269	diagnosis	UC	-0.129134440943518	1.56510873844218	388	187	0.934408431225203	0.956011718458377
HILn_TF14	diagnosis	UC	0.116442040620183	1.99627354546585	388	205	0.953604680302846	0.972074087974359
HILp_QI21205	diagnosis	UC	-0.107279634360909	1.82883383063717	388	130	0.953345912670947	0.972074087974359
C8p_QI11976	diagnosis	CD	-0.0908358322337873	1.55205751059399	388	247	0.953455506579319	0.972074087974359
HILp_QI20578	diagnosis	UC	-0.090213000150725	1.7714021904714	388	78	0.959489338812981	0.975090791476607
C8p_QI28908	diagnosis	CD	-0.0936854453653801	1.81082874287048	388	208	0.958841149539773	0.975090791476607
C18n_QI11503	diagnosis	UC	0.0934986882014566	1.83381223015251	388	218	0.959440632344847	0.975090791476607
HILp_QI20614	diagnosis	CD	0.073720502706643	1.59750384299612	388	172	0.963288448315688	0.976965971922605
HILp_QI23420	diagnosis	UC	-0.0769683790362247	1.63680065440432	388	288	0.962585234374865	0.976965971922605
HILp_QI11943	diagnosis	UC	-0.0610976463933185	1.67030920183697	388	195	0.97089429308969	0.983682161185097
HILp_QI19705	diagnosis	UC	-0.0523932873951871	1.81928160469979	388	117	0.977088733347204	0.985881611198236
HILp_QI21318	diagnosis	UC	-0.0485004016880772	1.7538683326276	388	262	0.97799455830865	0.985881611198236
C18n_QI6982	diagnosis	UC	-0.0545080044415525	1.85458194771284	388	191	0.976610946717248	0.985881611198236
HILp_QI19894	diagnosis	CD	0.0442573634589542	1.50898876887402	388	131	0.976663077541275	0.985881611198236
HILp_QI23880	diagnosis	UC	-0.0520977069262594	1.67932758386407	388	131	0.975314895623786	0.985881611198236
HILp_QI20578	diagnosis	CD	0.0366841556974865	1.57765358950679	388	78	0.981499655095686	0.98841858519203
HILp_QI19735	diagnosis	CD	0.0327776852377202	1.4933515814576	388	123	0.982537905680911	0.988468717988844
C18n_QI11997	diagnosis	UC	0.0311260033303466	1.83105666679641	388	230	0.986470722011421	0.989439039128807
HILp_QI15503	diagnosis	CD	-0.0253017838326862	1.347847531063	388	235	0.985062726698642	0.989439039128807
HILp_QI25155	diagnosis	UC	-0.0297032931781541	1.67602108903367	388	173	0.985894753488775	0.989439039128807
C8p_QI24127	diagnosis	UC	0.0254141890799762	1.7051958627001	388	220	0.988138406630058	0.990118643917894
C8p_QI21184	diagnosis	UC	0.0245458994302884	1.81048920203407	388	190	0.989209273191364	0.990199472664028
